#REFERENCE 3 217.4783710 12.0432340
24	-0.814469	-0.175781	1.173237	0.165821	
25	-0.836931	-0.117188	1.187113	0.113599	
25	-0.852919	-0.058594	1.195995	0.063989	
26	-0.852919	-0.058594	1.195995	0.063989	
26	-0.862129	0.000000	1.200520	0.016526	
27	0.234375	-0.667301	0.008097	0.756144	
27	0.292969	-0.653600	-0.055241	0.737537	
28	0.292969	-0.653600	-0.055241	0.737537	
28	0.323778	-0.644531	-0.087618	0.726017	
29	0.323778	-0.644531	-0.087618	0.726017	
29	0.351562	-0.637148	-0.115533	0.714905	
30	0.410156	-0.617799	-0.172419	0.688563	
30	0.468750	-0.592380	-0.226887	0.658053	
31	0.351562	-0.637148	-0.115533	0.714905	
31	0.410156	-0.617799	-0.172419	0.688563	
32	0.000000	-0.685483	0.282804	0.785201	
32	0.058594	-0.685732	0.211440	0.785121	
33	0.058594	-0.685732	0.211440	0.785121	
33	0.117188	-0.682926	0.141625	0.780112	
34	0.117188	-0.682926	0.141625	0.780112	
34	0.175781	-0.676900	0.073755	0.770384	
35	0.175781	-0.676900	0.073755	0.770384	
35	0.234375	-0.667301	0.008097	0.756144	
36	0.468750	-0.592380	-0.226887	0.658053	
36	0.482228	-0.585938	-0.238938	0.650504	
37	0.585938	-0.528049	-0.325316	0.585860	
37	0.587061	-0.527344	-0.326183	0.585099	
38	0.644531	-0.487022	-0.369224	0.543745	
38	0.667973	-0.468750	-0.385680	0.525720	
39	0.587061	-0.527344	-0.326183	0.585099	
39	0.644531	-0.487022	-0.369224	0.543745	
40	0.482228	-0.585938	-0.238938	0.650504	
40	0.527344	-0.563877	-0.277376	0.624206	
41	0.527344	-0.563877	-0.277376	0.624206	
41	0.585938	-0.528049	-0.325316	0.585860	
42	0.667973	-0.468750	-0.385680	0.525720	
42	0.703125	-0.436005	-0.410299	0.495790	
43	0.703125	-0.436005	-0.410299	0.495790	
43	0.730087	-0.410156	-0.427522	0.472200	
44	0.761719	-0.371231	-0.448430	0.439619	
44	0.778336	-0.351562	-0.457984	0.422829	
45	0.730087	-0.410156	-0.427522	0.472200	
45	0.761719	-0.371231	-0.448430	0.439619	
46	0.820312	-0.281199	-0.484012	0.367634	
46	0.844478	-0.234375	-0.496893	0.331494	
47	0.778336	-0.351562	-0.457984	0.422829	
47	0.815030	-0.292969	-0.480379	0.376463	
48	0.815030	-0.292969	-0.480379	0.376463	
48	0.820312	-0.281199	-0.484012	0.367634	
49	0.844478	-0.234375	-0.496893	0.331494	
49	0.863753	-0.175781	-0.508341	0.288089	
50	0.863753	-0.175781	-0.508341	0.288089	
50	0.874408	-0.117188	-0.515598	0.245137	
51	0.874408	-0.117188	-0.515598	0.245137	
51	0.878251	-0.058594	-0.519036	0.201766	
52	0.878251	-0.058594	-0.519036	0.201766	
52	0.876047	0.000000	-0.518703	0.157444	
53	0.876047	0.000000	-0.518703	0.157444	
53	0.867716	0.058594	-0.514447	0.111714	
54	0.867716	0.058594	-0.514447	0.111714	
54	0.852333	0.117188	-0.505892	0.063951	
55	0.852333	0.117188	-0.505892	0.063951	
55	0.827910	0.175781	-0.492248	0.013047	
56	0.820312	0.189000	-0.488274	0.000807	
56	0.827910	0.175781	-0.492248	0.013047	
57	0.820312	0.189000	-0.488274	0.000807	
57	0.798867	0.234375	-0.472840	-0.040569	
58	0.761719	0.288778	-0.447786	-0.094974	
58	0.759236	0.292969	-0.445676	-0.099071	
59	0.761719	0.288778	-0.447786	-0.094974	
59	0.798867	0.234375	-0.472840	-0.040569	
60	0.759236	0.292969	-0.445676	-0.099071	
60	0.713666	0.351562	-0.409687	-0.161159	
61	0.703125	0.362226	-0.401570	-0.173557	
61	0.713666	0.351562	-0.409687	-0.161159	
62	0.703125	0.362226	-0.401570	-0.173557	
62	0.657575	0.410156	-0.361531	-0.228574	
63	0.644531	0.421449	-0.350143	-0.242687	
63	0.657575	0.410156	-0.361531	-0.228574	
64	0.644531	0.421449	-0.350143	-0.242687	
64	0.588240	0.468750	-0.296513	-0.302209	
65	0.527344	0.512947	-0.233658	-0.360675	
65	0.504670	0.527344	-0.209381	-0.380680	
66	0.527344	0.512947	-0.233658	-0.360675	
66	0.585938	0.470443	-0.294281	-0.304473	
67	0.468750	0.549118	-0.169464	-0.410937	
67	0.504670	0.527344	-0.209381	-0.380680	
68	0.585938	0.470443	-0.294281	-0.304473	
68	0.588240	0.468750	-0.296513	-0.302209	
69	0.234375	0.644211	0.111816	-0.554827	
69	0.232961	0.644531	0.113571	-0.555415	
70	0.175781	0.660273	0.186414	-0.576946	
70	0.232961	0.644531	0.113571	-0.555415	
71	0.117188	0.671917	0.260744	-0.593300	
71	0.175781	0.660273	0.186414	-0.576946	
72	0.058594	0.679727	0.334546	-0.604139	
72	0.117188	0.671917	0.260744	-0.593300	
73	0.000000	0.684186	0.407452	-0.609656	
73	0.058594	0.679727	0.334546	-0.604139	
74	0.410156	0.579045	-0.102690	-0.455170	
74	0.468750	0.549118	-0.169464	-0.410937	
75	0.410156	0.579045	-0.102690	-0.455170	
75	0.394487	0.585938	-0.084530	-0.465968	
76	0.351562	0.605906	-0.032483	-0.494286	
76	0.394487	0.585938	-0.084530	-0.465968	
77	0.234375	0.644211	0.111816	-0.554827	
77	0.292969	0.627796	0.039282	-0.527489	
78	0.292969	0.627796	0.039282	-0.527489	
78	0.351562	0.605906	-0.032483	-0.494286	
79	-0.862129	0.000000	1.200520	0.016526	
79	-0.865456	0.058594	1.201092	-0.029347	
80	-0.865456	0.058594	1.201092	-0.029347	
80	-0.863032	0.117188	1.197897	-0.074020	
81	-0.863032	0.117188	1.197897	-0.074020	
81	-0.854235	0.175781	1.190939	-0.117938	
82	-0.854235	0.175781	1.190939	-0.117938	
82	-0.837518	0.234375	1.179941	-0.161828	
83	-0.703125	0.444134	1.093563	-0.329344	
83	-0.678499	0.468750	1.076207	-0.350875	
84	-0.837518	0.234375	1.179941	-0.161828	
84	-0.820312	0.273020	1.170054	-0.191490	
85	-0.820312	0.273020	1.170054	-0.191490	
85	-0.812589	0.292969	1.164314	-0.206341	
86	-0.812589	0.292969	1.164314	-0.206341	
86	-0.779957	0.351562	1.143256	-0.251778	
87	-0.779957	0.351562	1.143256	-0.251778	
87	-0.761719	0.375381	1.132383	-0.271471	
88	-0.761719	0.375381	1.132383	-0.271471	
88	-0.736089	0.410156	1.114892	-0.299547	
89	-0.736089	0.410156	1.114892	-0.299547	
89	-0.703125	0.444134	1.093563	-0.329344	
90	-0.351562	0.642769	0.803399	-0.543091	
90	-0.344608	0.644531	0.796598	-0.545841	
91	-0.292969	0.658982	0.743705	-0.564959	
91	-0.234375	0.671069	0.681281	-0.582761	
92	-0.344608	0.644531	0.796598	-0.545841	
92	-0.292969	0.658982	0.743705	-0.564959	
93	-0.468750	0.601393	0.912229	-0.488608	
93	-0.410156	0.625054	0.859107	-0.517820	
94	-0.410156	0.625054	0.859107	-0.517820	
94	-0.351562	0.642769	0.803399	-0.543091	
95	-0.058594	0.685573	0.479005	-0.610044	
95	0.000000	0.684186	0.407452	-0.609656	
96	-0.117188	0.683961	0.548738	-0.605525	
96	-0.058594	0.685573	0.479005	-0.610044	
97	-0.175781	0.679230	0.616254	-0.596348	
97	-0.117188	0.683961	0.548738	-0.605525	
98	-0.234375	0.671069	0.681281	-0.582761	
98	-0.175781	0.679230	0.616254	-0.596348	
99	-0.678499	0.468750	1.076207	-0.350875	
99	-0.644531	0.496664	1.052484	-0.377253	
100	-0.644531	0.496664	1.052484	-0.377253	
100	-0.602877	0.527344	1.021706	-0.407334	
101	-0.602877	0.527344	1.021706	-0.407334	
101	-0.585938	0.538359	1.008872	-0.418737	
102	-0.527344	0.572866	0.962115	-0.455680	
102	-0.500933	0.585938	0.940217	-0.470866	
103	-0.585938	0.538359	1.008872	-0.418737	
103	-0.527344	0.572866	0.962115	-0.455680	
104	-0.500933	0.585938	0.940217	-0.470866	
104	-0.468750	0.601393	0.912229	-0.488608	
