#REFERENCE 3 217.4783710 12.0432340
50	-0.703125	-3.466136	0.217498	-0.716229	
50	-0.740990	-3.457031	0.217809	-0.714330	
51	-0.761719	-3.452089	0.217967	-0.713397	
51	-0.740990	-3.457031	0.217809	-0.714330	
52	-0.820312	-3.436126	0.218609	-0.709773	
52	-0.761719	-3.452089	0.217967	-0.713397	
53	-0.937500	-3.397581	0.220584	-0.699654	
53	-0.935033	-3.398438	0.220538	-0.699877	
54	-0.234375	-3.509430	0.217969	-0.708918	
54	-0.175781	-3.506600	0.218268	-0.704422	
55	-0.175781	-3.506600	0.218268	-0.704422	
55	-0.117188	-3.501973	0.218563	-0.699147	
56	-0.117188	-3.501973	0.218563	-0.699147	
56	-0.058594	-3.495539	0.218836	-0.693088	
57	-0.058594	-3.495539	0.218836	-0.693088	
57	0.000000	-3.487278	0.219071	-0.686236	
58	-0.468750	-3.502738	0.217059	-0.719086	
58	-0.410156	-3.507138	0.217208	-0.717729	
59	-0.410156	-3.507138	0.217208	-0.717729	
59	-0.351562	-3.509708	0.217421	-0.715576	
60	-0.351562	-3.509708	0.217421	-0.715576	
60	-0.292969	-3.510468	0.217680	-0.712637	
61	-0.292969	-3.510468	0.217680	-0.712637	
61	-0.234375	-3.509430	0.217969	-0.708918	
62	-1.759194	-2.812500	0.284534	-0.504544	
62	-1.805645	-2.753906	0.293322	-0.484302	
63	-1.816406	-2.739657	0.295512	-0.479388	
63	-1.805645	-2.753906	0.293322	-0.484302	
64	-1.816406	-2.739657	0.295512	-0.479388	
64	-1.848699	-2.695312	0.302450	-0.464138	
65	-1.875000	-2.657136	0.308581	-0.451039	
65	-1.848699	-2.695312	0.302450	-0.464138	
66	-2.201166	-1.875000	0.458977	-0.203523	
66	-2.214071	-1.816406	0.471497	-0.187747	
67	-2.214071	-1.816406	0.471497	-0.187747	
67	-2.226066	-1.757812	0.484038	-0.172586	
68	-2.226562	-1.755286	0.484579	-0.171946	
68	-2.226066	-1.757812	0.484038	-0.172586	
69	-2.226562	-1.755286	0.484579	-0.171946	
69	-2.237664	-1.699219	0.496473	-0.158188	
70	-2.237664	-1.699219	0.496473	-0.158188	
70	-2.248777	-1.640625	0.508796	-0.144545	
71	-2.248777	-1.640625	0.508796	-0.144545	
71	-2.259624	-1.582031	0.520934	-0.131725	
72	-2.259624	-1.582031	0.520934	-0.131725	
72	-2.270451	-1.523438	0.532795	-0.119803	
73	-2.270451	-1.523438	0.532795	-0.119803	
73	-2.281521	-1.464844	0.544278	-0.108848	
74	-2.285156	-1.446629	0.547725	-0.105675	
74	-2.281521	-1.464844	0.544278	-0.108848	
75	-2.285156	-1.446629	0.547725	-0.105675	
75	-2.293351	-1.406250	0.555200	-0.098986	
76	-2.293351	-1.406250	0.555200	-0.098986	
76	-2.306110	-1.347656	0.565456	-0.090248	
77	-2.306110	-1.347656	0.565456	-0.090248	
77	-2.319993	-1.289062	0.574927	-0.082662	
78	-2.319993	-1.289062	0.574927	-0.082662	
78	-2.335320	-1.230469	0.583446	-0.076270	
79	-2.343750	-1.201579	0.587166	-0.073620	
79	-2.335320	-1.230469	0.583446	-0.076270	
80	-2.343750	-1.201579	0.587166	-0.073620	
80	-2.352681	-1.171875	0.590749	-0.071159	
81	-2.352681	-1.171875	0.590749	-0.071159	
81	-2.372483	-1.113281	0.596604	-0.067351	
82	-2.372483	-1.113281	0.596604	-0.067351	
82	-2.394875	-1.054688	0.600851	-0.064795	
83	-2.402344	-1.037211	0.601690	-0.064317	
83	-2.420874	-0.996094	0.603021	-0.063588	
84	-2.402344	-1.037211	0.601690	-0.064317	
84	-2.394875	-1.054688	0.600851	-0.064795	
85	-2.420874	-0.996094	0.603021	-0.063588	
85	-2.450835	-0.937500	0.602843	-0.063665	
86	-2.578125	-0.763712	0.581043	-0.072229	
86	-2.580231	-0.761719	0.580466	-0.072429	
87	-2.636719	-0.713176	0.563656	-0.077928	
87	-2.580231	-0.761719	0.580466	-0.072429	
88	-2.636719	-0.713176	0.563656	-0.077928	
88	-2.652422	-0.703125	0.558329	-0.079558	
89	-2.460938	-0.919705	0.602220	-0.063958	
89	-2.486181	-0.878906	0.599631	-0.065116	
90	-2.519531	-0.831215	0.594415	-0.067276	
90	-2.486181	-0.878906	0.599631	-0.065116	
91	-2.519531	-0.831215	0.594415	-0.067276	
91	-2.528127	-0.820312	0.592726	-0.067941	
92	-2.460938	-0.919705	0.602220	-0.063958	
92	-2.450835	-0.937500	0.602843	-0.063665	
93	-2.578125	-0.763712	0.581043	-0.072229	
93	-2.528127	-0.820312	0.592726	-0.067941	
94	-2.812500	-0.647091	0.495394	-0.096213	
94	-2.753906	-0.656208	0.520236	-0.090125	
95	-2.753906	-0.656208	0.520236	-0.090125	
95	-2.695312	-0.677448	0.543209	-0.083958	
96	-2.695312	-0.677448	0.543209	-0.083958	
96	-2.652422	-0.703125	0.558329	-0.079558	
97	-2.578125	-0.075779	0.663888	-0.064760	
97	-2.558646	-0.058594	0.673742	-0.062885	
98	-2.519531	-0.023449	0.693266	-0.059438	
98	-2.496462	0.000000	0.704756	-0.057594	
99	-2.558646	-0.058594	0.673742	-0.062885	
99	-2.519531	-0.023449	0.693266	-0.059438	
100	-2.812500	-0.189854	0.549478	-0.091492	
100	-2.755273	-0.175781	0.576416	-0.084482	
101	-2.753906	-0.175431	0.577059	-0.084320	
101	-2.695312	-0.152798	0.605368	-0.077418	
102	-2.755273	-0.175781	0.576416	-0.084482	
102	-2.753906	-0.175431	0.577059	-0.084320	
103	-2.636719	-0.118678	0.634498	-0.070819	
103	-2.634676	-0.117188	0.635534	-0.070595	
104	-2.695312	-0.152798	0.605368	-0.077418	
104	-2.636719	-0.118678	0.634498	-0.070819	
105	-2.634676	-0.117188	0.635534	-0.070595	
105	-2.578125	-0.075779	0.663888	-0.064760	
106	0.292969	-3.418219	0.219025	-0.640124	
106	0.351562	-3.398581	0.218636	-0.628427	
107	0.234375	-3.435788	0.219259	-0.650931	
107	0.292969	-3.418219	0.219025	-0.640124	
108	0.351562	-3.398581	0.218636	-0.628427	
108	0.351952	-3.398438	0.218632	-0.628342	
109	0.351952	-3.398438	0.218632	-0.628342	
109	0.410156	-3.377260	0.218082	-0.616112	
110	0.410156	-3.377260	0.218082	-0.616112	
110	0.468750	-3.353745	0.217327	-0.602862	
111	0.000000	-3.487278	0.219071	-0.686236	
111	0.058594	-3.477163	0.219249	-0.678580	
112	0.058594	-3.477163	0.219249	-0.678580	
112	0.117188	-3.465159	0.219352	-0.670104	
113	0.117188	-3.465159	0.219352	-0.670104	
113	0.151462	-3.457031	0.219370	-0.664615	
114	0.175781	-3.451354	0.219361	-0.660874	
114	0.234375	-3.435788	0.219259	-0.650931	
115	0.151462	-3.457031	0.219370	-0.664615	
115	0.175781	-3.451354	0.219361	-0.660874	
116	0.585938	-3.300551	0.215142	-0.573929	
116	0.623724	-3.281250	0.214198	-0.563680	
117	0.468750	-3.353745	0.217327	-0.602862	
117	0.500523	-3.339844	0.216815	-0.595143	
118	0.527344	-3.328185	0.216355	-0.588799	
118	0.585938	-3.300551	0.215142	-0.573929	
119	0.500523	-3.339844	0.216815	-0.595143	
119	0.527344	-3.328185	0.216355	-0.588799	
120	0.623724	-3.281250	0.214198	-0.563680	
120	0.644531	-3.270652	0.213654	-0.558158	
121	0.644531	-3.270652	0.213654	-0.558158	
121	0.703125	-3.238560	0.211871	-0.541567	
122	0.703125	-3.238560	0.211871	-0.541567	
122	0.730187	-3.222656	0.210916	-0.533418	
123	0.761719	-3.204105	0.209757	-0.524082	
123	0.820312	-3.167106	0.207270	-0.505633	
124	0.730187	-3.222656	0.210916	-0.533418	
124	0.761719	-3.204105	0.209757	-0.524082	
125	0.820312	-3.167106	0.207270	-0.505633	
125	0.824864	-3.164062	0.207055	-0.504122	
126	0.824864	-3.164062	0.207055	-0.504122	
126	0.878906	-3.127740	0.204399	-0.486381	
127	0.878906	-3.127740	0.204399	-0.486381	
127	0.909978	-3.105469	0.202667	-0.475592	
128	0.909978	-3.105469	0.202667	-0.475592	
128	0.937500	-3.085588	0.201074	-0.466117	
129	0.937500	-3.085588	0.201074	-0.466117	
129	0.987947	-3.046875	0.197804	-0.447791	
130	1.171875	-2.886901	0.182344	-0.375009	
130	1.188018	-2.871094	0.180652	-0.368026	
131	1.230469	-2.828634	0.175990	-0.349533	
131	1.245925	-2.812500	0.174163	-0.342555	
132	1.188018	-2.871094	0.180652	-0.368026	
132	1.230469	-2.828634	0.175990	-0.349533	
133	0.987947	-3.046875	0.197804	-0.447791	
133	0.996094	-3.040558	0.197255	-0.444848	
134	0.996094	-3.040558	0.197255	-0.444848	
134	1.054688	-2.992582	0.192902	-0.422606	
135	1.054688	-2.992582	0.192902	-0.422606	
135	1.059686	-2.988281	0.192496	-0.420623	
136	1.113281	-2.941464	0.187956	-0.399355	
136	1.126109	-2.929688	0.186769	-0.394040	
137	1.059686	-2.988281	0.192496	-0.420623	
137	1.113281	-2.941464	0.187956	-0.399355	
138	1.126109	-2.929688	0.186769	-0.394040	
138	1.171875	-2.886901	0.182344	-0.375009	
139	1.245925	-2.812500	0.174163	-0.342555	
139	1.289062	-2.766349	0.168807	-0.322875	
140	1.289062	-2.766349	0.168807	-0.322875	
140	1.300245	-2.753906	0.167323	-0.317610	
141	1.347656	-2.699660	0.160690	-0.294978	
141	1.351322	-2.695312	0.160146	-0.293180	
142	1.300245	-2.753906	0.167323	-0.317610	
142	1.347656	-2.699660	0.160690	-0.294978	
143	1.351322	-2.695312	0.160146	-0.293180	
143	1.399421	-2.636719	0.152647	-0.269252	
144	1.399421	-2.636719	0.152647	-0.269252	
144	1.406250	-2.628137	0.151524	-0.265793	
145	1.406250	-2.628137	0.151524	-0.265793	
145	1.444814	-2.578125	0.144843	-0.245829	
146	1.444814	-2.578125	0.144843	-0.245829	
146	1.464844	-2.551169	0.141153	-0.235221	
147	1.464844	-2.551169	0.141153	-0.235221	
147	1.487704	-2.519531	0.136746	-0.222907	
148	1.487704	-2.519531	0.136746	-0.222907	
148	1.523438	-2.468023	0.129395	-0.203164	
149	1.523438	-2.468023	0.129395	-0.203164	
149	1.528234	-2.460938	0.128369	-0.200481	
150	1.528234	-2.460938	0.128369	-0.200481	
150	1.566616	-2.402344	0.119727	-0.178565	
151	1.582031	-2.377762	0.116019	-0.169507	
151	1.602944	-2.343750	0.110831	-0.157154	
152	1.566616	-2.402344	0.119727	-0.178565	
152	1.582031	-2.377762	0.116019	-0.169507	
153	1.602944	-2.343750	0.110831	-0.157154	
153	1.637280	-2.285156	0.101689	-0.136240	
154	1.637280	-2.285156	0.101689	-0.136240	
154	1.640625	-2.279228	0.100748	-0.134147	
155	1.640625	-2.279228	0.100748	-0.134147	
155	1.669903	-2.226562	0.092328	-0.115868	
156	1.669903	-2.226562	0.092328	-0.115868	
156	1.699219	-2.170727	0.083192	-0.096908	
157	1.699219	-2.170727	0.083192	-0.096908	
157	1.700650	-2.167969	0.082738	-0.095989	
158	1.700650	-2.167969	0.082738	-0.095989	
158	1.729929	-2.109375	0.072966	-0.076682	
159	1.729929	-2.109375	0.072966	-0.076682	
159	1.757442	-2.050781	0.062983	-0.057871	
160	1.757442	-2.050781	0.062983	-0.057871	
160	1.757812	-2.049959	0.062841	-0.057610	
161	1.757812	-2.049959	0.062841	-0.057610	
161	1.783692	-1.992188	0.052856	-0.039666	
162	1.783692	-1.992188	0.052856	-0.039666	
162	1.808337	-1.933594	0.042549	-0.021983	
163	1.816406	-1.913381	0.038944	-0.015989	
163	1.831732	-1.875000	0.032117	-0.004902	
164	1.808337	-1.933594	0.042549	-0.021983	
164	1.816406	-1.913381	0.038944	-0.015989	
165	1.875000	-1.756308	0.010603	0.027927	
165	1.894273	-1.699219	0.000162	0.042769	
166	1.894273	-1.699219	0.000162	0.042769	
166	1.912801	-1.640625	-0.010634	0.057413	
167	1.912801	-1.640625	-0.010634	0.057413	
167	1.930135	-1.582031	-0.021486	0.071438	
168	1.933594	-1.569643	-0.023797	0.074336	
168	1.946663	-1.523438	-0.032305	0.084749	
169	1.930135	-1.582031	-0.021486	0.071438	
169	1.933594	-1.569643	-0.023797	0.074336	
170	1.946663	-1.523438	-0.032305	0.084749	
170	1.962217	-1.464844	-0.043103	0.097385	
171	1.962217	-1.464844	-0.043103	0.097385	
171	1.976784	-1.406250	-0.053861	0.109346	
172	1.976784	-1.406250	-0.053861	0.109346	
172	1.990440	-1.347656	-0.064545	0.120614	
173	1.990440	-1.347656	-0.064545	0.120614	
173	1.992188	-1.339712	-0.065994	0.122096	
174	1.992188	-1.339712	-0.065994	0.122096	
174	2.003551	-1.289062	-0.075045	0.131101	
175	2.003551	-1.289062	-0.075045	0.131101	
175	2.015937	-1.230469	-0.085372	0.140854	
176	2.015937	-1.230469	-0.085372	0.140854	
176	2.027638	-1.171875	-0.095488	0.149866	
177	2.027638	-1.171875	-0.095488	0.149866	
177	2.038739	-1.113281	-0.105340	0.158123	
178	2.038739	-1.113281	-0.105340	0.158123	
178	2.049332	-1.054688	-0.114870	0.165616	
179	2.049332	-1.054688	-0.114870	0.165616	
179	2.050781	-1.046343	-0.116204	0.166625	
180	2.050781	-1.046343	-0.116204	0.166625	
180	2.059723	-0.996094	-0.123956	0.172295	
181	2.059723	-0.996094	-0.123956	0.172295	
181	2.069813	-0.937500	-0.132581	0.178202	
182	2.069813	-0.937500	-0.132581	0.178202	
182	2.079665	-0.878906	-0.140684	0.183348	
183	2.079665	-0.878906	-0.140684	0.183348	
183	2.089384	-0.820312	-0.148193	0.187747	
184	2.089384	-0.820312	-0.148193	0.187747	
184	2.099070	-0.761719	-0.155029	0.191418	
185	2.099070	-0.761719	-0.155029	0.191418	
185	2.108827	-0.703125	-0.161114	0.194391	
186	2.109375	-0.699878	-0.161426	0.194536	
186	2.118925	-0.644531	-0.166311	0.196683	
187	2.118925	-0.644531	-0.166311	0.196683	
187	2.129272	-0.585938	-0.170604	0.198374	
188	2.129272	-0.585938	-0.170604	0.198374	
188	2.139937	-0.527344	-0.173927	0.199528	
189	2.139937	-0.527344	-0.173927	0.199528	
189	2.150986	-0.468750	-0.176218	0.200219	
190	2.108827	-0.703125	-0.161114	0.194391	
190	2.109375	-0.699878	-0.161426	0.194536	
191	2.150986	-0.468750	-0.176218	0.200219	
191	2.162464	-0.410156	-0.177425	0.200530	
192	2.167969	-0.383158	-0.177582	0.200565	
192	2.174496	-0.351562	-0.177474	0.200545	
193	2.162464	-0.410156	-0.177425	0.200530	
193	2.167969	-0.383158	-0.177582	0.200565	
194	2.174496	-0.351562	-0.177474	0.200545	
194	2.187065	-0.292969	-0.176348	0.200367	
195	2.187065	-0.292969	-0.176348	0.200367	
195	2.200067	-0.234375	-0.174071	0.200103	
196	2.200067	-0.234375	-0.174071	0.200103	
196	2.213462	-0.175781	-0.170652	0.199851	
197	2.213462	-0.175781	-0.170652	0.199851	
197	2.226562	-0.119871	-0.166344	0.199711	
198	2.226562	-0.119871	-0.166344	0.199711	
198	2.227196	-0.117188	-0.166113	0.199708	
199	2.227196	-0.117188	-0.166113	0.199708	
199	2.241386	-0.058594	-0.160417	0.199766	
200	2.241386	-0.058594	-0.160417	0.199766	
200	2.255739	0.000000	-0.153695	0.200111	
201	1.831732	-1.875000	0.032117	-0.004902	
201	1.853814	-1.816406	0.021563	0.011593	
202	1.853814	-1.816406	0.021563	0.011593	
202	1.874495	-1.757812	0.010880	0.027523	
203	1.874495	-1.757812	0.010880	0.027523	
203	1.875000	-1.756308	0.010603	0.027927	
204	2.255739	0.000000	-0.153695	0.200111	
204	2.270151	0.058594	-0.146007	0.200816	
205	2.270151	0.058594	-0.146007	0.200816	
205	2.284514	0.117188	-0.137425	0.201941	
206	2.284514	0.117188	-0.137425	0.201941	
206	2.285156	0.119805	-0.137021	0.202002	
207	2.285156	0.119805	-0.137021	0.202002	
207	2.298978	0.175781	-0.127922	0.203556	
208	2.298978	0.175781	-0.127922	0.203556	
208	2.313203	0.234375	-0.117663	0.205691	
209	2.313203	0.234375	-0.117663	0.205691	
209	2.327075	0.292969	-0.106730	0.208374	
210	2.327075	0.292969	-0.106730	0.208374	
210	2.340500	0.351562	-0.095196	0.211627	
211	2.340500	0.351562	-0.095196	0.211627	
211	2.343750	0.366207	-0.092237	0.212528	
212	2.343750	0.366207	-0.092237	0.212528	
212	2.353613	0.410156	-0.083046	0.215493	
213	2.353613	0.410156	-0.083046	0.215493	
213	2.366195	0.468750	-0.070402	0.219965	
214	2.366195	0.468750	-0.070402	0.219965	
214	2.378103	0.527344	-0.057354	0.225036	
215	2.378103	0.527344	-0.057354	0.225036	
215	2.389277	0.585938	-0.043959	0.230704	
216	2.389277	0.585938	-0.043959	0.230704	
216	2.399667	0.644531	-0.030266	0.236964	
217	2.402344	0.660840	-0.026434	0.238798	
217	2.409410	0.703125	-0.016259	0.243839	
218	2.399667	0.644531	-0.030266	0.236964	
218	2.402344	0.660840	-0.026434	0.238798	
219	2.409410	0.703125	-0.016259	0.243839	
219	2.418343	0.761719	-0.002025	0.251300	
220	2.418343	0.761719	-0.002025	0.251300	
220	2.426363	0.820312	0.012370	0.259323	
221	2.426363	0.820312	0.012370	0.259323	
221	2.433439	0.878906	0.026892	0.267894	
222	2.433439	0.878906	0.026892	0.267894	
222	2.439546	0.937500	0.041509	0.276999	
223	2.439546	0.937500	0.041509	0.276999	
223	2.444660	0.996094	0.056191	0.286623	
224	2.444660	0.996094	0.056191	0.286623	
224	2.448761	1.054688	0.070912	0.296752	
225	2.448761	1.054688	0.070912	0.296752	
225	2.451827	1.113281	0.085649	0.307370	
226	2.451827	1.113281	0.085649	0.307370	
226	2.453838	1.171875	0.100378	0.318462	
227	2.453838	1.171875	0.100378	0.318462	
227	2.454771	1.230469	0.115078	0.330012	
228	2.454771	1.230469	0.115078	0.330012	
228	2.454605	1.289062	0.129730	0.342004	
229	2.454605	1.289062	0.129730	0.342004	
229	2.453315	1.347656	0.144313	0.354421	
230	2.453315	1.347656	0.144313	0.354421	
230	2.450875	1.406250	0.158812	0.367248	
231	2.450875	1.406250	0.158812	0.367248	
231	2.447258	1.464844	0.173208	0.380468	
232	2.447258	1.464844	0.173208	0.380468	
232	2.442432	1.523438	0.187486	0.394063	
233	2.442432	1.523438	0.187486	0.394063	
233	2.436366	1.582031	0.201631	0.408017	
234	2.436366	1.582031	0.201631	0.408017	
234	2.429025	1.640625	0.215628	0.422313	
235	2.429025	1.640625	0.215628	0.422313	
235	2.420371	1.699219	0.229464	0.436932	
236	2.420371	1.699219	0.229464	0.436932	
236	2.410365	1.757812	0.243126	0.451859	
237	2.399028	1.816406	0.256619	0.467095	
237	2.402344	1.799227	0.252645	0.462556	
238	2.402344	1.799227	0.252645	0.462556	
238	2.410365	1.757812	0.243126	0.451859	
239	2.399028	1.816406	0.256619	0.467095	
239	2.386415	1.875000	0.269953	0.482650	
240	2.339537	2.050781	0.308677	0.530821	
240	2.343750	2.036446	0.305565	0.526776	
241	2.339537	2.050781	0.308677	0.530821	
241	2.320927	2.109375	0.321172	0.547387	
242	2.320927	2.109375	0.321172	0.547387	
242	2.300601	2.167969	0.333419	0.564145	
243	2.285156	2.209191	0.341866	0.576021	
243	2.300601	2.167969	0.333419	0.564145	
244	2.278568	2.226562	0.345425	0.581104	
244	2.285156	2.209191	0.341866	0.576021	
245	2.278568	2.226562	0.345425	0.581104	
245	2.254846	2.285156	0.357197	0.598271	
246	2.254846	2.285156	0.357197	0.598271	
246	2.229182	2.343750	0.368696	0.615586	
247	2.386415	1.875000	0.269953	0.482650	
247	2.372319	1.933594	0.283078	0.498464	
248	2.372319	1.933594	0.283078	0.498464	
248	2.356691	1.992188	0.295984	0.514520	
249	2.343750	2.036446	0.305565	0.526776	
249	2.356691	1.992188	0.295984	0.514520	
250	2.106267	2.578125	0.411991	0.686305	
250	2.109375	2.572910	0.411075	0.684707	
251	2.201674	2.402344	0.379947	0.633084	
251	2.226562	2.349426	0.369791	0.617263	
252	2.201674	2.402344	0.379947	0.633084	
252	2.172055	2.460938	0.390912	0.650702	
253	2.226562	2.349426	0.369791	0.617263	
253	2.229182	2.343750	0.368696	0.615586	
254	2.140324	2.519531	0.401601	0.668456	
254	2.167969	2.468642	0.392327	0.653019	
255	2.167969	2.468642	0.392327	0.653019	
255	2.172055	2.460938	0.390912	0.650702	
256	2.109375	2.572910	0.411075	0.684707	
256	2.140324	2.519531	0.401601	0.668456	
257	2.106267	2.578125	0.411991	0.686305	
257	2.069772	2.636719	0.422078	0.704240	
258	2.050781	2.665627	0.426935	0.713105	
258	2.069772	2.636719	0.422078	0.704240	
259	2.030633	2.695312	0.431847	0.722232	
259	2.050781	2.665627	0.426935	0.713105	
260	1.992188	2.749155	0.440538	0.738803	
260	2.030633	2.695312	0.431847	0.722232	
261	1.988669	2.753906	0.441290	0.740265	
261	1.992188	2.749155	0.440538	0.738803	
262	1.988669	2.753906	0.441290	0.740265	
262	1.943568	2.812500	0.450385	0.758295	
263	1.895037	2.871094	0.459118	0.776292	
263	1.933594	2.824945	0.452275	0.762130	
264	1.933594	2.824945	0.452275	0.762130	
264	1.943568	2.812500	0.450385	0.758295	
265	1.875000	2.894169	0.462466	0.783386	
265	1.895037	2.871094	0.459118	0.776292	
266	1.842722	2.929688	0.467475	0.794223	
266	1.875000	2.894169	0.462466	0.783386	
267	1.786149	2.988281	0.475432	0.812040	
267	1.816406	2.957668	0.471340	0.802781	
268	1.816406	2.957668	0.471340	0.802781	
268	1.842722	2.929688	0.467475	0.794223	
269	1.757812	3.016097	0.479081	0.820482	
269	1.786149	2.988281	0.475432	0.812040	
270	1.724722	3.046875	0.482966	0.829682	
270	1.757812	3.016097	0.479081	0.820482	
271	1.657686	3.105469	0.490047	0.847081	
271	1.699219	3.069977	0.485833	0.836623	
272	1.699219	3.069977	0.485833	0.836623	
272	1.724722	3.046875	0.482966	0.829682	
273	1.640625	3.119720	0.491714	0.851309	
273	1.657686	3.105469	0.490047	0.847081	
274	1.584091	3.164062	0.496645	0.864156	
274	1.640625	3.119720	0.491714	0.851309	
275	1.523438	3.208193	0.501264	0.876714	
275	1.582031	3.165647	0.496819	0.864620	
276	1.582031	3.165647	0.496819	0.864620	
276	1.584091	3.164062	0.496645	0.864156	
277	1.502052	3.222656	0.502680	0.880682	
277	1.523438	3.208193	0.501264	0.876714	
278	1.464844	3.247466	0.505091	0.887585	
278	1.502052	3.222656	0.502680	0.880682	
279	1.410092	3.281250	0.508137	0.896603	
279	1.464844	3.247466	0.505091	0.887585	
280	1.406250	3.283594	0.508348	0.897241	
280	1.410092	3.281250	0.508137	0.896603	
281	1.054688	3.445623	0.519166	0.933776	
