1 -596481736.883133 -0.998575 -2.068843 0.008930 20.935881 4.939222 1588.870273 0.011438 59.685582 0.089671 176.459239 47.533683 4.831722 84.020471 0.000000
1 -238082.075169 0.835795 -0.623583 0.400659 15.764365 3.528193 1933.720364 0.092539 172.182828 0.082652 456.340297 25.261758 7.366911 150.211890 0.000000
1 -9303601.810659 -2.067152 -0.703172 0.614993 119.392040 12.870177 1897.119572 0.017565 46.434099 0.160726 227.439205 71.641327 1.769306 106.593609 0.000000
1 -6326815.186398 -2.822351 -0.853931 0.359241 39.039371 8.078931 1738.168115 0.000285 80.990579 0.066461 160.587686 51.304915 2.507047 108.854883 0.000000
1 -310103.862441 1.379309 0.551253 0.644392 178.888284 12.351172 1369.438221 0.005984 131.892511 0.044805 168.569807 26.152008 4.618114 239.242530 0.000000
1 -689568.731086 1.401204 0.314405 0.372219 107.718426 10.930489 1875.265446 0.041522 103.523694 0.099271 481.320649 26.996474 2.398493 222.383183 0.000000
1 -252714.904457 1.864089 -1.834432 0.476181 120.963207 2.196166 624.243208 0.089026 28.646702 0.204817 433.554601 19.927432 6.149463 87.229240 0.000000
1 -203448.746246 -1.848491 0.117059 0.611615 177.936542 4.710376 140.913721 0.072033 103.252367 0.147000 266.118025 41.095161 6.332000 125.171227 0.000000
1 -38421654.248927 -1.123254 -1.275768 0.122793 167.524851 15.185341 265.370822 0.065487 86.754955 0.130316 105.760523 39.850051 5.177261 241.894349 0.000000
1 -147021050.831609 -2.316147 -0.614775 0.070811 121.609741 10.202748 696.064288 0.077130 102.855589 0.189534 118.236476 39.139019 3.302069 227.886378 0.000000
1 -1456219.843909 -1.209494 -0.245295 0.584325 150.827473 2.528809 1132.242697 0.016965 117.222304 0.306944 473.838622 10.114272 1.891022 210.586092 -0.024755
1 -487179.244862 -1.291765 -2.585857 0.608928 62.378792 4.923590 960.925565 0.062839 6.975322 0.110171 203.404689 53.660347 6.912434 98.158145 -0.024755
1 -70389.498991 -0.407298 2.616344 0.449398 133.522776 7.514372 705.316577 0.072708 115.101852 0.184854 264.015710 30.026609 5.443265 53.006633 -0.024755
1 -346896.471525 -0.419032 1.956437 0.233511 138.737196 2.586391 1000.708327 0.053694 2.794442 0.138439 176.551929 5.081015 6.367291 169.630178 -0.024755
1 -1268061.756368 -0.215588 -2.857233 0.088216 165.893968 4.334119 1310.488583 0.060210 2.411770 0.090049 450.399995 56.029216 1.487679 164.794359 -0.024755
1 -65780.124473 1.235070 0.621521 0.112851 76.230744 2.455378 792.059718 0.068584 95.140244 0.258198 190.243585 63.584587 0.742648 118.575852 -0.024755
1 -88132.450184 0.071951 -2.254386 0.468898 78.632748 8.566734 427.504861 0.065324 32.929043 0.033010 381.192991 75.407084 0.782843 100.076466 -0.024755
1 -454796.412377 -1.100242 1.299790 0.327963 154.236654 10.705588 1378.726451 0.045873 108.566511 0.023622 359.292483 68.355159 5.069876 148.830768 -0.024755
1 -1260162.577995 1.582006 -2.870385 0.388066 144.878639 8.479248 1713.422976 0.099689 15.759478 0.036807 263.443725 58.395176 7.367990 191.177227 -0.024755
1 -57323.178213 -2.965355 -0.450454 0.556935 99.916109 1.823457 1010.851117 0.086479 150.021392 0.237133 424.731243 21.202764 5.107937 149.513394 -0.024755
1 -80699.350816 0.663098 1.277598 0.363093 102.777050 2.268191 1646.220153 0.066424 41.724719 0.031268 400.253343 32.284469 4.165800 153.126758 -0.200622
1 -298097.719363 -1.528207 2.964916 0.567492 62.378792 4.923590 960.925565 0.053683 4.745368 0.055156 203.404689 53.660347 6.785028 98.158145 -0.200622
1 -855565.971580 -2.260276 2.999528 0.759266 8.413510 15.001717 1735.267832 0.087506 7.522465 0.202691 285.728131 66.536021 5.523059 59.878340 -0.200622
1 -205742.603032 2.225962 0.327623 0.065214 49.586891 8.818062 1119.022805 0.016835 144.918497 0.081019 302.686120 20.578609 5.261152 161.281772 -0.200622
1 -359545.972479 -1.283907 2.260048 0.504182 52.316439 2.252771 115.457975 0.099447 7.389933 0.270816 258.849043 41.172937 4.741643 67.677619 -0.200622
1 -1478337.298776 -1.869357 2.537930 0.649518 104.107155 8.066738 1283.511816 0.024202 99.824300 0.303540 295.021367 74.692168 5.311136 143.396871 -0.200622
1 -17856503.974971 2.282060 1.351827 0.107671 113.441777 4.863951 102.164461 0.041874 45.129511 0.086174 103.787452 66.230803 3.266896 66.095410 -0.200622
1 -62320.375745 -0.695771 -1.070807 0.440764 87.760737 5.483348 730.168680 0.002935 126.633089 0.230226 298.061703 27.360210 3.666266 248.302890 -0.200622
1 -2923439.486078 0.988920 -2.870385 0.388066 144.878639 7.863997 1688.446669 0.099689 173.614835 0.032721 247.759178 58.395176 7.367990 181.204914 -0.200622
1 -337687.777873 2.086132 2.258020 0.038883 65.222608 11.439893 1125.737705 0.081132 175.782713 0.147128 303.437299 27.077378 4.211376 169.968903 -0.200622
1 -427410.609292 -1.995995 2.345158 0.520344 81.228262 5.311473 1746.059286 0.077762 71.747278 0.145820 470.724263 26.970202 4.265207 195.187455 -0.270912
1 -140115.490999 0.732205 -0.840924 0.650342 136.123549 10.974251 1486.600478 0.066837 166.206885 0.044358 384.223875 18.474583 6.347011 123.714630 -0.270912
1 -326104.192839 -2.923283 -0.886797 0.173307 154.855830 5.041836 1295.368185 0.058467 18.484636 0.201178 141.357953 56.257480 1.406909 157.338531 -0.270912
1 -405935.053696 0.568598 1.701610 0.144427 163.603343 6.451012 1253.085372 0.033563 119.645338 0.251126 321.119707 63.492749 4.813943 183.525419 -0.270912
1 -196260.652214 1.670946 -0.955916 0.067256 76.054168 5.520860 1239.960197 0.085407 21.812527 0.030400 266.815438 30.594145 7.727057 248.909462 -0.270912
